	Cell Line HMS LINCS ID	Cell Line Name	Protein HMS LINCS ID	Protein Name	Ligand Concentration	Conc unit	Measured pAkt:10min log10(a.u.)	Measured pAkt:30min log10(a.u.)	Measured pAkt:90min log10(a.u.)	Measured pErk:10min log10(a.u.)	Measured pErk:30min log10(a.u.)	Measured pErk:90min log10(a.u.)	Control pAkt (a.u.)	Control pErk (a.u.)
448	50556	UACC-812	200861.0	FGF-2	1.0	ng/ml	3.53443075106	3.6143051391	3.46963162077	4.40750963506	4.44440036562	4.3622114651	3.58664018187	4.4136707513
449	50556	UACC-812	200861.0	FGF-2	100.0	ng/ml	3.58068770173	3.50458842553	3.51569426289	4.4353078211	4.39989435969	4.42021616452	3.58664018187	4.4136707513
450	50557	UACC-893	200861.0	FGF-2	1.0	ng/ml	4.465622941	4.51376241766	4.49160751898	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
451	50557	UACC-893	200861.0	FGF-2	100.0	ng/ml	4.36921281363	4.37853854234	4.30530845387	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
452	50574	ZR-75-1	200861.0	FGF-2	1.0	ng/ml	3.69650980652	3.66410648571	3.72459205197	4.24024823282	4.0791540656	4.44946176763	3.60962567303	2.98148154722
453	50574	ZR-75-1	200861.0	FGF-2	100.0	ng/ml	4.12138044319	3.81203767168	3.76117355512	4.73510079613	4.53095843545	4.37722627085	3.60962567303	2.98148154722
454	50575	ZR-75-30	200861.0	FGF-2	1.0	ng/ml	3.81577778318	3.88521348955	3.8879081015	4.22210303275	4.27669136808	4.22923178043	3.85149824544	4.22718736459
455	50575	ZR-75-30	200861.0	FGF-2	100.0	ng/ml	3.76384232245	3.86400369258	3.99646587619	4.23121735114	4.22901999247	4.31543888035	3.85149824544	4.22718736459
456	50576	184B5	200861.0	FGF-2	1.0	ng/ml	3.72513647632	3.65212706291	3.74242204037	4.00657235651	3.90122045688	3.92685054141	3.72661760306	3.89756974964
457	50576	184B5	200861.0	FGF-2	100.0	ng/ml	3.73538800811	3.71054188571	3.73075232607	4.07515628565	4.08807113466	3.9974675558	3.72661760306	3.89756974964
458	50578	HCC1187	200861.0	FGF-2	1.0	ng/ml	4.37521564825	4.5125628808	4.73474828705	3.98338990888	3.90345393609	4.19127063581	4.14477991173	2.39500120587
459	50578	HCC1187	200861.0	FGF-2	100.0	ng/ml	4.81190689983	4.81636529823	4.76901512268	4.42234964766	4.35488547662	4.27498065799	4.14477991173	2.39500120587
460	50579	HCC1500	200861.0	FGF-2	1.0	ng/ml	3.28055560801	3.09490450803	3.09490450803	3.87477395496	3.48815064295	4.01024401218	3.29459891923	3.48815064295
461	50579	HCC1500	200861.0	FGF-2	100.0	ng/ml	3.09490450803	3.28558543598	3.09490450803	4.27527248517	4.07850771235	4.01551122902	3.29459891923	3.48815064295
462	50583	MCF 10A	200861.0	FGF-2	1.0	ng/ml	3.51755875842	3.54315867297	3.4288731149	3.73315278979	3.65567395856	3.41411778084	3.53198802041	3.34901512268
463	50583	MCF 10A	200861.0	FGF-2	100.0	ng/ml	3.57774196412	3.39826317722	3.52360172121	3.84529417274	3.39255855479	3.42704607382	3.53198802041	3.34901512268
464	50584	MCF 10F	200861.0	FGF-2	1.0	ng/ml	3.39867889641	3.24971064495	3.51771766181	3.55466587039	2.61004767422	2.61004767422	3.29738206154	2.61004767422
465	50584	MCF 10F	200861.0	FGF-2	100.0	ng/ml	3.46564201222	3.26463273636	3.36669783	3.6105242119	2.61004767422	2.61004767422	3.29738206154	2.61004767422
466	51089	MCF12A	200861.0	FGF-2	1.0	ng/ml	3.4188913319	3.32717434556	3.36593889284	3.93074838456	3.99768831943	4.04615840681	3.29460178425	3.8111076869
467	51089	MCF12A	200861.0	FGF-2	100.0	ng/ml	3.49772793281	3.29072492474	3.38231193831	4.25196623826	4.15774441939	4.17948213187	3.29460178425	3.8111076869
468	50029	MCF7	200858.0	HGF	1.0	ng/ml	3.34508345035	3.13135524935	3.33938544738	2.39581197208	2.39581197208	2.39581197208	3.11238411199	2.39581197208
469	50029	MCF7	200858.0	HGF	100.0	ng/ml	3.17617000398	3.32403807018	3.41510194691	3.63122758268	3.14860666461	2.39581197208	3.11238411199	2.39581197208
470	50057	SK-BR-3	200858.0	HGF	1.0	ng/ml	4.0263690759	4.0318853203	4.02424682217	3.54458938103	3.33706132519	3.67880144313	3.98253250019	3.3860141044
471	50057	SK-BR-3	200858.0	HGF	100.0	ng/ml	4.09233578331	4.09123487467	3.98489165281	4.37978895652	3.83607853696	3.68607641932	3.98253250019	3.3860141044
472	50058	MDA-MB-231	200858.0	HGF	1.0	ng/ml	3.20249758046	2.73804528133	2.73804528133	3.20691110808	3.20604938668	1.49948088123	3.08650967202	2.45109838573
473	50058	MDA-MB-231	200858.0	HGF	100.0	ng/ml	3.87982948686	3.46027390418	3.54055332281	4.19345754116	4.13209775974	3.93516125429	3.08650967202	2.45109838573
474	50091	AU565	200858.0	HGF	1.0	ng/ml	3.93119706314	3.87823418125	4.00975827769	4.10300898766	4.01840541931	3.96787217208	3.96709252386	3.98127061579
475	50091	AU565	200858.0	HGF	100.0	ng/ml	4.19339650406	4.1767959234	4.1852959282	4.61102828449	4.34931566987	4.33284692877	3.96709252386	3.98127061579
476	50105	BT-20	200858.0	HGF	1.0	ng/ml	3.84110413789	3.91300441043	3.9579765437	2.74425385573	3.25098836083	3.12613108243	3.89252161597	2.62108068491
477	50105	BT-20	200858.0	HGF	100.0	ng/ml	4.26031996236	4.24507049881	4.23539311279	4.4415732962	4.38222993884	4.23875224887	3.89252161597	2.62108068491
478	50106	BT-474	200858.0	HGF	1.0	ng/ml	4.28215056704	4.26778391018	4.3612679958	3.99881911275	3.94216953091	3.99559224558	4.32148771993	3.89930232186
479	50106	BT-474	200858.0	HGF	100.0	ng/ml	4.41123415744	4.32430639229	4.34845029813	4.32140938735	4.12403733562	4.07528276431	4.32148771993	3.89930232186
480	50107	BT-483	200858.0	HGF	1.0	ng/ml	3.50218532274	3.21922421098	3.35491996488	3.23907514001	2.45020598474	2.45020598474	3.48765215163	2.53222041631
481	50107	BT-483	200858.0	HGF	100.0	ng/ml	3.28651844323	3.01542724188	3.40100156494	2.45020598474	2.45020598474	2.45020598474	3.48765215163	2.53222041631
482	50108	BT-549	200858.0	HGF	1.0	ng/ml	4.08312427488	4.09682133839	4.11079805434	3.45341497511	3.50301370407	3.53962314089	3.99393549229	3.37862970508
483	50108	BT-549	200858.0	HGF	100.0	ng/ml	4.53680161726	4.5022976181	4.47167996692	4.39760705516	4.38054924459	4.17036065284	3.99393549229	3.37862970508
484	50131	CAMA-1	200858.0	HGF	1.0	ng/ml	3.7449498749	3.59388314368	3.67923232921	1.84641752959	1.84641752959	1.84641752959	3.75351036401	1.88562126646
485	50131	CAMA-1	200858.0	HGF	100.0	ng/ml	3.63424383713	3.57326704813	3.6819794531	1.84641752959	1.84641752959	1.84641752959	3.75351036401	1.88562126646
486	50206	HCC1395	200858.0	HGF	1.0	ng/ml	4.03260353208	4.02774441196	4.0835091772	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
487	50206	HCC1395	200858.0	HGF	100.0	ng/ml	4.25896900583	4.3227917517	4.22974768528	4.01259947828	3.36066383399	3.36066383399	4.01051357359	3.36066383399
488	50207	HCC1419	200858.0	HGF	1.0	ng/ml	4.27653760377	4.26354976913	4.4054144962	4.38088347951	4.38337180025	4.42231800068	4.43351337251	4.3597440433
489	50207	HCC1419	200858.0	HGF	100.0	ng/ml	4.35446086253	4.28176411767	4.43433748478	4.45226072374	4.44688612443	4.4019195399	4.43351337251	4.3597440433
490	50208	HCC1428	200858.0	HGF	1.0	ng/ml	3.01708302977	3.01708302977	3.22512208114	2.01645249978	2.01645249978	2.01645249978	3.01708302977	2.11493774959
491	50208	HCC1428	200858.0	HGF	100.0	ng/ml	3.01708302977	3.01708302977	3.23121872822	2.01645249978	2.01645249978	2.57881793292	3.01708302977	2.11493774959
492	50210	HCC1569	200858.0	HGF	1.0	ng/ml	4.22066112113	4.22283904452	4.29946650405	3.72536866983	3.7540607498	3.802681864	4.37319526932	3.71356034381
493	50210	HCC1569	200858.0	HGF	100.0	ng/ml	4.55807615184	4.53749934925	4.75588665004	4.50041442498	4.36666682215	4.27181482809	4.37319526932	3.71356034381
494	50211	HCC1806	200858.0	HGF	1.0	ng/ml	3.86249631965	3.84454141427	3.88872423946	3.79044927803	3.81645441666	3.86830703862	3.90734330881	3.79432112839
495	50211	HCC1806	200858.0	HGF	100.0	ng/ml	4.37027720753	4.46801997947	4.50150561627	4.71878760629	4.72969352913	4.64047188636	3.90734330881	3.79432112839
496	50212	HCC1937	200858.0	HGF	1.0	ng/ml	3.29517682926	3.23611006238	3.4523331795	3.19039893856	3.19184265305	3.06332847921	3.35104530216	2.62878421355
497	50212	HCC1937	200858.0	HGF	100.0	ng/ml	4.17564958868	4.09321107133	4.17533553753	4.63009629127	4.47323320957	4.30298237951	3.35104530216	2.62878421355
498	50213	HCC1954	200858.0	HGF	1.0	ng/ml	3.62302019134	3.465149281	3.74683915624	4.12182578863	3.96440347526	4.04878009515	3.49286175912	3.81323094361
499	50213	HCC1954	200858.0	HGF	100.0	ng/ml	3.64225444503	3.54649269206	3.70195367101	4.3528234689	4.19574225438	4.08327261936	3.49286175912	3.81323094361
500	50214	HCC202	200858.0	HGF	1.0	ng/ml	4.59350789938	4.71565322801	4.72552481554	3.69608462937	3.7452950074	3.7523956677	4.72998614978	3.54027027154
501	50214	HCC202	200858.0	HGF	100.0	ng/ml	4.74076617478	4.75905914168	4.73980380365	4.6024503443	4.59207868018	4.31978484014	4.72998614978	3.54027027154
502	50216	HCC38	200858.0	HGF	1.0	ng/ml	3.43271617248	3.53712076747	3.59741609496	3.13677096775	3.37894905055	3.2579704858	3.50743702069	2.84395247473
503	50216	HCC38	200858.0	HGF	100.0	ng/ml	4.14131783445	3.92557939433	3.81773138771	4.53420847144	4.07476302791	3.50002490377	3.50743702069	2.84395247473
504	50219	HCC70	200858.0	HGF	1.0	ng/ml	4.06718895915	4.19298824746	4.22530935928	2.59091759017	2.59091759017	2.79867619143	3.99103920023	2.70533933577
505	50219	HCC70	200858.0	HGF	100.0	ng/ml	4.63746106913	4.75190639877	4.77534790627	4.33003061347	3.98014341466	3.83879690932	3.99103920023	2.70533933577
506	50238	Hs 578T	200858.0	HGF	1.0	ng/ml	3.68827322288	3.70451642312	3.66296709232	3.62041768224	3.72111667328	3.74492893475	3.57767811586	3.63801456835
507	50238	Hs 578T	200858.0	HGF	100.0	ng/ml	4.65326965352	4.71919906397	4.50433632591	4.61207831806	4.59296403795	4.20085848379	3.57767811586	3.63801456835
508	50327	MDA-MB-134-VI	200858.0	HGF	1.0	ng/ml	2.92542606595	2.92542606595	2.92542606595	3.14831477763	3.07003343124	3.06910359128	2.92542606595	3.16092149777
509	50327	MDA-MB-134-VI	200858.0	HGF	100.0	ng/ml	2.92542606595	2.92542606595	2.92542606595	3.08306344509	3.01439199545	3.34659939599	2.92542606595	3.16092149777
510	50328	MDA-MB-157	200858.0	HGF	1.0	ng/ml	3.02935617679	3.02935617679	3.02935617679	2.4021874171	2.4021874171	2.4021874171	3.02935617679	2.4021874171
511	50328	MDA-MB-157	200858.0	HGF	100.0	ng/ml	3.02935617679	3.02935617679	3.02935617679	3.35328634535	2.76165725932	2.4021874171	3.02935617679	2.4021874171
512	50329	MDA-MB-175-VII	200858.0	HGF	1.0	ng/ml	4.10739423427	4.11980543877	4.14913242992	4.38042636324	4.40619158311	4.39930318466	4.10201687803	4.3688720348
513	50329	MDA-MB-175-VII	200858.0	HGF	100.0	ng/ml	4.10796010802	4.20717112427	4.18206079515	4.37231386588	4.39739876646	4.41665320319	4.10201687803	4.3688720348
514	50331	MDA-MB-361	200858.0	HGF	1.0	ng/ml	3.32564761465	3.19516654241	2.87576078244	2.22055261987	2.22055261987	2.22055261987	3.26566081019	2.39855106522
515	50331	MDA-MB-361	200858.0	HGF	100.0	ng/ml	3.19513827851	2.87576078244	3.20528477138	2.22055261987	2.22055261987	2.22055261987	3.26566081019	2.39855106522
516	50332	MDA-MB-415	200858.0	HGF	1.0	ng/ml	4.36315480891	4.47292786676	4.51229583834	1.63785982283	1.63785982283	1.63785982283	4.39410824228	1.9022857981
517	50332	MDA-MB-415	200858.0	HGF	100.0	ng/ml	4.47190735643	4.55612143461	4.51575202556	3.53862160912	3.14125751243	2.66601881674	4.39410824228	1.9022857981
518	50333	MDA-MB-436	200858.0	HGF	1.0	ng/ml	3.65985385486	3.47310944426	3.66751188219	3.37300161297	3.60935692287	3.57611838587	3.58954403328	3.37300161297
519	50333	MDA-MB-436	200858.0	HGF	100.0	ng/ml	3.87062667281	3.91978661758	4.19781156165	4.21208010988	4.30642301156	4.28981174999	3.58954403328	3.37300161297
520	50334	MDA-MB-453	200858.0	HGF	1.0	ng/ml	3.75212207947	3.75057133599	3.79144157743	3.16451523966	3.15173441873	3.31232844432	3.79969142791	3.30972063602
521	50334	MDA-MB-453	200858.0	HGF	100.0	ng/ml	3.76675702293	3.74650529241	3.8788213898	3.21369675037	3.26257044498	3.47766349464	3.79969142791	3.30972063602
522	50335	MDA-MB-468	200858.0	HGF	1.0	ng/ml	4.24352180656	4.35664513646	4.43272932096	3.87127898684	3.82535463831	3.69076481051	4.32808310136	3.54806643359
523	50335	MDA-MB-468	200858.0	HGF	100.0	ng/ml	4.70488445481	4.75166244604	4.80581248006	4.68832245081	4.619122561	4.31388781725	4.32808310136	3.54806643359
524	50541	T47D	200858.0	HGF	1.0	ng/ml	3.7825711534	3.76575614975	3.78667995637	3.13431101034	3.09989186813	3.19773309151	3.76587462813	2.98947028598
525	50541	T47D	200858.0	HGF	100.0	ng/ml	3.76628551472	3.76655330082	3.82814326865	3.44643386229	3.29256639238	3.28624533425	3.76587462813	2.98947028598
526	50556	UACC-812	200858.0	HGF	1.0	ng/ml	3.51201069082	3.62371755888	3.6155678516	4.39575018697	4.42071747332	4.4417158996	3.58664018187	4.4136707513
527	50556	UACC-812	200858.0	HGF	100.0	ng/ml	3.52640893988	3.63019093175	3.59968552137	4.40993731417	4.42170829306	4.43430936748	3.58664018187	4.4136707513
528	50557	UACC-893	200858.0	HGF	1.0	ng/ml	4.39259480292	4.41528202163	4.42545491865	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
529	50557	UACC-893	200858.0	HGF	100.0	ng/ml	4.40539677162	4.41140782631	4.4490158569	3.50100993891	3.31661983265	3.31661983265	4.48535528683	3.31661983265
530	50574	ZR-75-1	200858.0	HGF	1.0	ng/ml	3.64012302101	3.43809041582	3.63267064135	3.0529196856	2.17017073878	2.80608631914	3.60962567303	2.98148154722
531	50574	ZR-75-1	200858.0	HGF	100.0	ng/ml	3.82325246066	3.60653484604	3.56050895525	3.78265827046	3.10392578501	2.79139587423	3.60962567303	2.98148154722
532	50575	ZR-75-30	200858.0	HGF	1.0	ng/ml	3.8169413089	3.77355380848	3.84929801552	4.20350991348	4.20497716635	4.24565134847	3.85149824544	4.22718736459
533	50575	ZR-75-30	200858.0	HGF	100.0	ng/ml	3.92698055516	3.83559463571	3.89430249077	4.32533653126	4.23268002711	4.24445916463	3.85149824544	4.22718736459
534	50576	184B5	200858.0	HGF	1.0	ng/ml	3.69266955349	3.7557145943	3.67137031383	4.07832056307	4.12199598766	3.99038623382	3.72661760306	3.89756974964
535	50576	184B5	200858.0	HGF	100.0	ng/ml	4.56320815355	4.43661892554	4.38182468501	4.66693064499	4.7132803004	4.51413053665	3.72661760306	3.89756974964
536	50578	HCC1187	200858.0	HGF	1.0	ng/ml	4.16668152924	4.18046015897	4.23915322117	2.39500120587	2.39500120587	2.39500120587	4.14477991173	2.39500120587
537	50578	HCC1187	200858.0	HGF	100.0	ng/ml	4.27005673259	4.20065395451	4.21561784396	3.59775692593	3.37496324112	3.17679944992	4.14477991173	2.39500120587
538	50579	HCC1500	200858.0	HGF	1.0	ng/ml	3.09490450803	3.09490450803	3.42134886848	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
539	50579	HCC1500	200858.0	HGF	100.0	ng/ml	3.09490450803	3.09490450803	3.46652716608	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
540	50583	MCF 10A	200858.0	HGF	1.0	ng/ml	3.65263645043	3.37519139351	3.61373466155	3.52686928429	3.36109103355	3.38659562322	3.53198802041	3.34901512268
541	50583	MCF 10A	200858.0	HGF	100.0	ng/ml	4.50861869646	4.26812823495	3.97850883086	4.35634178237	4.25372191477	3.96283293549	3.53198802041	3.34901512268
542	50584	MCF 10F	200858.0	HGF	1.0	ng/ml	3.4171731481	3.33327896537	3.2461340538	2.61004767422	2.61004767422	2.61004767422	3.29738206154	2.61004767422
543	50584	MCF 10F	200858.0	HGF	100.0	ng/ml	4.14529494279	3.96613069917	3.81113371817	4.45880176237	4.31525684535	4.24605021858	3.29738206154	2.61004767422
544	51089	MCF12A	200858.0	HGF	1.0	ng/ml	3.32869674687	3.02740017057	3.08837568225	3.80813964281	3.87769038326	4.00104383081	3.29460178425	3.8111076869
545	51089	MCF12A	200858.0	HGF	100.0	ng/ml	3.66699562892	3.51296800886	3.3228638469	4.38477719559	4.37573869013	4.34031771477	3.29460178425	3.8111076869
546	50029	MCF7	200853.0	HRG	1.0	ng/ml	3.79372404847	3.90373416488	4.11420114648	4.62750417375	4.61725272504	4.3048453582	3.11238411199	2.39581197208
547	50029	MCF7	200853.0	HRG	100.0	ng/ml	4.66197350557	4.67406391522	4.25062273147	4.92759381833	4.92570862965	4.25241706201	3.11238411199	2.39581197208
548	50057	SK-BR-3	200853.0	HRG	1.0	ng/ml	4.58514046309	4.705364243	4.72747091026	4.5061390968	4.55207596763	4.39556397541	3.98253250019	3.3860141044
549	50057	SK-BR-3	200853.0	HRG	100.0	ng/ml	4.78126832573	4.76497927512	4.75274178904	4.61741062897	4.55701951986	4.37487295416	3.98253250019	3.3860141044
550	50058	MDA-MB-231	200853.0	HRG	1.0	ng/ml	3.4802681601	3.39364924636	3.22163928231	3.00811792239	3.03523556315	2.56819820275	3.08650967202	2.45109838573
551	50058	MDA-MB-231	200853.0	HRG	100.0	ng/ml	4.06247029414	3.73397676995	3.38980482499	4.03309960261	3.54841509419	3.09561318631	3.08650967202	2.45109838573
552	50091	AU565	200853.0	HRG	1.0	ng/ml	4.32192890283	4.52213709307	4.54900301666	4.43569878607	4.48489346288	4.44293882805	3.96709252386	3.98127061579
553	50091	AU565	200853.0	HRG	100.0	ng/ml	4.62466168484	4.76839716746	4.62196975433	4.63840707268	4.63789783456	4.41996012444	3.96709252386	3.98127061579
554	50105	BT-20	200853.0	HRG	1.0	ng/ml	4.177204318	4.24123935272	4.23554602033	3.94569699744	4.01578558276	3.926321812	3.89252161597	2.62108068491
555	50105	BT-20	200853.0	HRG	100.0	ng/ml	4.2809832727	4.31017384468	4.29262541909	4.35173931167	4.21447096272	4.13639729373	3.89252161597	2.62108068491
556	50106	BT-474	200853.0	HRG	1.0	ng/ml	4.55605056103	4.70457467372	4.87103803881	4.43656732271	4.43335949979	4.51640347906	4.32148771993	3.89930232186
557	50106	BT-474	200853.0	HRG	100.0	ng/ml	4.93937871315	5.02652767136	5.00913834205	4.70594157909	4.67619122903	4.53829666962	4.32148771993	3.89930232186
558	50107	BT-483	200853.0	HRG	1.0	ng/ml	3.71665746619	3.74204283968	3.97235189896	4.34849040153	4.35985890327	4.44061734591	3.48765215163	2.53222041631
559	50107	BT-483	200853.0	HRG	100.0	ng/ml	4.11073734533	4.26295958097	4.20931141139	4.69522845979	4.64987791298	4.55598094352	3.48765215163	2.53222041631
560	50108	BT-549	200853.0	HRG	1.0	ng/ml	3.98091280001	3.98793261307	3.98244179584	3.44545754575	3.20392640704	3.21748052249	3.99393549229	3.37862970508
561	50108	BT-549	200853.0	HRG	100.0	ng/ml	4.03942339989	4.04981317977	4.03708127595	3.33629539134	3.2384117105	3.24348080329	3.99393549229	3.37862970508
562	50131	CAMA-1	200853.0	HRG	1.0	ng/ml	3.93134490892	4.08931725102	4.08270385169	4.29784408013	4.26178332943	4.54066709197	3.75351036401	1.88562126646
563	50131	CAMA-1	200853.0	HRG	100.0	ng/ml	4.13402472703	4.21928953538	4.07054279605	4.68452798641	4.59723004442	4.65238044862	3.75351036401	1.88562126646
564	50206	HCC1395	200853.0	HRG	1.0	ng/ml	4.12322976298	4.02710184653	4.01039405772	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
565	50206	HCC1395	200853.0	HRG	100.0	ng/ml	4.11490431745	4.09375477334	4.04488008567	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
566	50207	HCC1419	200853.0	HRG	1.0	ng/ml	4.71057302514	4.74557776628	4.73404609487	4.5567746599	4.64094694587	4.71951999003	4.43351337251	4.3597440433
567	50207	HCC1419	200853.0	HRG	100.0	ng/ml	4.9799889555	4.98278957073	4.82281346873	4.78233835912	4.73708789829	4.72924365235	4.43351337251	4.3597440433
568	50208	HCC1428	200853.0	HRG	1.0	ng/ml	3.01708302977	3.01708302977	3.01708302977	4.11391863023	4.14671049913	4.11056711967	3.01708302977	2.11493774959
569	50208	HCC1428	200853.0	HRG	100.0	ng/ml	4.09668950916	4.03892473674	4.01693602973	4.66013074746	4.53811114486	4.47147488307	3.01708302977	2.11493774959
570	50210	HCC1569	200853.0	HRG	1.0	ng/ml	4.80834455028	4.82445960451	4.76551858181	4.45746022973	4.5075709917	4.43686820779	4.37319526932	3.71356034381
571	50210	HCC1569	200853.0	HRG	100.0	ng/ml	5.00249702358	4.98794898706	4.93451261103	4.69334548143	4.64627576206	4.49494705655	4.37319526932	3.71356034381
572	50211	HCC1806	200853.0	HRG	1.0	ng/ml	4.19168928007	4.23747693007	4.33765064813	4.0626506011	4.16671250585	4.17024214236	3.90734330881	3.79432112839
573	50211	HCC1806	200853.0	HRG	100.0	ng/ml	4.7436518906	4.7158575382	4.70561845474	4.52032128723	4.5601485781	4.31891542781	3.90734330881	3.79432112839
574	50212	HCC1937	200853.0	HRG	1.0	ng/ml	3.91355939781	3.87308920715	4.00697713919	3.53035148258	3.49006064608	3.41304733042	3.35104530216	2.62878421355
575	50212	HCC1937	200853.0	HRG	100.0	ng/ml	4.35730189703	4.30183033564	4.26511318442	4.36238461552	3.91282858194	3.77066537213	3.35104530216	2.62878421355
576	50213	HCC1954	200853.0	HRG	1.0	ng/ml	3.78474071742	3.91419316473	4.01794831854	4.43649789477	4.39549162073	4.37896093751	3.49286175912	3.81323094361
577	50213	HCC1954	200853.0	HRG	100.0	ng/ml	4.22352143198	4.16076466279	4.14866813333	4.61774806828	4.51736042347	4.44592040706	3.49286175912	3.81323094361
578	50214	HCC202	200853.0	HRG	1.0	ng/ml	4.85282095172	4.85273506063	4.87940418223	4.09680149532	4.13726540748	4.06788880669	4.72998614978	3.54027027154
579	50214	HCC202	200853.0	HRG	100.0	ng/ml	4.86874429701	4.88171227427	4.75685298076	4.35894907277	4.20718662218	4.02845042232	4.72998614978	3.54027027154
580	50216	HCC38	200853.0	HRG	1.0	ng/ml	4.03625183756	4.14211052696	4.29490662431	3.92285105834	3.90675232435	3.78003013632	3.50743702069	2.84395247473
581	50216	HCC38	200853.0	HRG	100.0	ng/ml	4.60593229397	4.60962796705	4.55454752235	4.56869384118	4.27941101355	4.0201817261	3.50743702069	2.84395247473
582	50219	HCC70	200853.0	HRG	1.0	ng/ml	4.55295796538	4.69110039369	4.74219789361	3.04746023067	3.3636982662	3.27515696248	3.99103920023	2.70533933577
583	50219	HCC70	200853.0	HRG	100.0	ng/ml	4.77598063817	4.8078886041	4.76281201939	4.26804324534	3.4434563815	3.3445881533	3.99103920023	2.70533933577
